full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
HUMBOLDT CARE AND WELLNESS CENTER LLC|HUMBOLDT CARE AND WELLNESS CENTER LLC|403-00886|Optional Premises|Withdrawn|1411 WOOLSEY HEIGHTS SUITE A|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
HYDROPONIC CREATIONS INC|HYDROPONIC CREATIONS INC|402-00255|Center - Type 1|Withdrawn|6800 Hwy 82, Ste 3|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
HYDROPONIC CREATIONS INC|HYDROPONIC CREATIONS INC|403-00383|Optional Premises|Withdrawn|#3 Seven Oaks Rd|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
HYDROPONIC CREATIONS INC|HYDROPONIC CREATIONS INC|404-00327|Infused Product Manufacturer|Withdrawn|#3 Seven Oaks Rd|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
I & S LLC|I & S LLC|403-00680|Optional Premises|Withdrawn|1435 Selix Grove, Unit 120|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
IBANNABI INC||402R-00324|Retail Marijuana Store|Withdrawn|472 Laredo, Units A-J & P-S|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
IKAR LLC||403R-00841|Retail Marijuana Cultivation Facility|Withdrawn|14003 North Highway 17|Moffat CO  81143|Moffat|Saguache|CO|81143|
IMG INDUSTRIES LLC|IMG Industries, LLC|404-00136|Infused Product Manufacturer|Withdrawn|4919 N Broadway, Units #20-21|Boulder CO  80304|Boulder|Boulder|CO|80304|
IMG INDUSTRIES LLC|IMG Industries, LLC|403-00509|Optional Premises|Withdrawn|4919 N Broadway, Units #20-21|Boulder CO  80304|Boulder|Boulder|CO|80304|
IN HARMONY WELLNESS INC||404-00243|Infused Product Manufacturer|Withdrawn|7352 Greenridge Road Unit A-8|Windsor CO  80550|Windsor|Weld|CO|80550|
IN HARMONY WELLNESS INC||402-00617|Center - Type 1|Withdrawn|4630 Royal Vista Cir Unit 12|Windsor CO  80528|Windsor|Larimer|CO|80528|
IN HARMONY WELLNESS INC||403-00915|Optional Premises|Withdrawn|7352 Greenridge Road Unit B-14|Windsor CO  80550|Windsor|Weld|CO|80550|
INDICA RX|FORT COLLINS KINDEST, ALSO DBA FREUDIAN SIP|402-00337|Center - Type 1|Withdrawn|104 Pinon St|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
INDICA RX|FORT COLLINS KINDEST, ALSO DBA FREUDIAN SIP|403-00505|Optional Premises|Withdrawn|1225 Blue Spruce Dr Unit N|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
INDY 1 LLC INDISPENSARY|INDISPENSARY|402-00547|Center - Type 1|Withdrawn|123 E. Bijou St. |Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
INDY 1 LLC INDISPENSARY|INDISPENSARY|403-00809|Optional Premises|Withdrawn|123 E. Bijou St. |Colorado Springs CO  80903|Colorado Springs|El Paso|CO|80903|
INDY 2 LLC|INDISPENSARY|403-00811|Optional Premises|Withdrawn|3721 WILDHORN ROAD|Florissant CO  80816|Florissant|Teller|CO|80816|
INDY 3 LLC|INDISPENSARY|403-00812|Optional Premises|Withdrawn|3031 E. Platte Avenue|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
INNOVATIVE THERAPIES LLC|INNOVATIVE THERAPIES LLC|402-00760|Center - Type 1|Withdrawn|1327 N Lincola Ave|Loveland CO  80537|Loveland|Larimer|CO|80537|
INNOVATIVE THERAPIES LLC|INNOVATIVE THERAPIES LLC|403-01160|Optional Premises|Withdrawn|1327 N Lincola Ave|Loveland CO  80537|Loveland|Larimer|CO|80537|
INTEGRATED CAREGIVERS SERVICES LLC||402-00238|Center - Type 1|Withdrawn|2579 DURANGO DR|COLORADO SPRINGS CO  80910|COLORADO SPRINGS||CO|80910|
INTEGRATED CAREGIVERS SERVICES LLC||403-00360|Optional Premises|Withdrawn|2579 DURANGO DR|COLORADO SPRINGS CO  80910|COLORADO SPRINGS||CO|80910|
ISLAND LLC|ISLAND LLC|404-00288|Infused Product Manufacturer|Withdrawn|1900 55TH ST. |Boulder CO  80301|Boulder|Boulder|CO|80301|
ISLAND LLC|ISLAND LLC|403-01247|Optional Premises|Withdrawn|1900 55TH ST #202|Boulder CO  80301|Boulder|Boulder|CO|80301|
J & J MOUNTAIN MEDICALS LLC|J & J MOUNTAIN MEDICALS LLC|403-00870|Optional Premises|Withdrawn|1896 BUTTERCUP ROAD|Elizabeth CO  80107|Elizabeth|Elbert|CO|80107|
J&R PARTNERS LLC|J&R PARTNERS LLC|403-01416|Optional Premises|Withdrawn|4747 North Broadway Street, #C|Boulder CO  80304|Boulder|Boulder|CO|80304|
JACT ENTERPRISES LLC||402R-00546|Retail Marijuana Store|Withdrawn|3900 East 48th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
JACT ENTERPRISES LLC||403R-00655|Retail Marijuana Cultivation Facility|Withdrawn|3900 East 48th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
JACT ENTERPRISES LLC||402-01147|Center - Type 1|Withdrawn|3900 East 48th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
JACT ENTERPRISES LLC||403-01757|Optional Premises|Withdrawn|3900 East 48th Avenue|Denver CO  80216|Denver|Denver|CO|80216|
JDC LLC|JDC LLC|402-00296|Center - Type 1|Withdrawn|938 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
JDC LLC|JDC LLC|403-00443|Optional Premises|Withdrawn|938 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
JMC ENTERPRISES INC|JMC ENTERPRISES INC|404-00056|Infused Product Manufacturer|Withdrawn|19256 C.R 343|Buena Vista CO  81211|Buena Vista|Chaffee|CO|81211|
JMMP ENTERPRISES INC|GRATEFUL MEDS|403-00734|Optional Premises|Withdrawn|6655 LOOKOUT ROAD|Boulder CO  80301|Boulder|Boulder|CO|80301|
JOHN A. SQUIRE||403-00818|Optional Premises|Withdrawn|Rancho Durango|Durango CO  81301|Durango|La Plata|CO|81301|
JOHNNY CANNASEED LLC||403R-00754|Retail Marijuana Cultivation Facility|Withdrawn|39331-A Harbour Road|Avondale CO  81022|Avondale|Pueblo|CO|81022|
JOINT VENTURES INC|JOINT VENTURES INC|404-00116|Infused Product Manufacturer|Withdrawn|7900 Silver St|Salida CO  81201|Salida|Chaffee|CO|81201|
JOINT VENTURES INC|JOINT VENTURES INC|403-00427|Optional Premises|Withdrawn|7900 Silver St|SALIDA CO  81201|SALIDA||CO|81201|
JOIS LLC|JOIS LLC|403-00494|Optional Premises|Withdrawn|1445 Selix Grove, Unit 130|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
JOIS LLC|JOIS LLC|403-00495|Optional Premises|Withdrawn|3428 N Hwy 105|Sedalia CO  80135|Sedalia|Douglas|CO|80135|
JOJO ENTERPRISE LLC|SOUTH SPRINGMEDICAL|402-01037|Center - Type 1|Withdrawn|1507 Dustry Drive|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
JOJO ENTERPRISE LLC|SOUTH SPRINGMEDICAL|403-01629|Optional Premises|Withdrawn|1507 Dustry Drive|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
JOSHUA LORENZ||403-00817|Optional Premises|Withdrawn|567 Squaw Apple|Durango CO  81301|Durango|La Plata|CO|81301|
JS INVESTMENTS AURORA LLC|EUFLORA|402R-00306|Retail Marijuana Store|Withdrawn|1050 South Sable Boulevard|Aurora CO  80012|Aurora|Arapahoe|CO|80012|
JTR CAREGIVERS LLC|JTR CAREGIVERS LLC|404-00211|Infused Product Manufacturer|Withdrawn|2714 28th St|Boulder CO  80301|Boulder|Boulder|CO|80301|
JTR CAREGIVERS LLC|JTR CAREGIVERS LLC|402R-00185|Retail Marijuana Store|Withdrawn|1021 Pearl Street, Suite B|Boulder CO  80302|Boulder|Boulder|CO|80302|
JTR CAREGIVERS LLC|HELPING HANDS HERBALS|403R-00242|Retail Marijuana Cultivation Facility|Withdrawn|4715 North Broadway, C-1, C-2, C-3, C-8|Boulder CO  80304|Boulder|Boulder|CO|80304|
JUS CUZ LLC|JUSCUZ LLC|404-00267|Infused Product Manufacturer|Withdrawn|1630 Carr Street, Unit B|Lakewood CO  80214|Lakewood|Jefferson|CO|80214|
K.I.N.D. WELLNESS CENTER LLC|THE HERBAL COUNCIL|402-00741|Center - Type 1|Withdrawn|345 Colorado Avenue, Suite 103|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
K.I.N.D. WELLNESS CENTER LLC|THE HERBAL COUNCIL|403-01126|Optional Premises|Withdrawn|222 Ronce Lane|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
K.I.N.D. WELLNESS CENTER LLC|THE HERBAL COUNCIL|403-01128|Optional Premises|Withdrawn|17694 Highway 82|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
K.I.N.D. WELLNESS CENTER LLC|THE HERBAL COUNCIL|404-00287|Infused Product Manufacturer|Withdrawn|222 Ronce Lane|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
KA TET WELLNESS SERVICES LLC|KA TET WELLNESS SERVICES|402-00640|Center - Type 1|Withdrawn|489 N HWY 287 SUITE 201|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
KA TET WELLNESS SERVICES LLC|KA TET WELLNESS SERVICES|403-00968|Optional Premises|Withdrawn|1224 Commerce Court|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
KAZIMER LLC||403-00220|Optional Premises|Withdrawn|1700 55th Street|Boulder CO  80303|Boulder|Boulder|CO|80303|
KAZIMER LLC||404-00054|Infused Product Manufacturer|Withdrawn|1700 55TH STREET|Boulder CO  80303|Boulder|Boulder|CO|80303|
KAZIMER LLC|NKA JOIS LLC DBA CANNAMART|403-00684|Optional Premises|Withdrawn|1445 Selix Grove, Unit 100|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
KB UNLIMITED LLC|THE CABBAGE HOUSE|402-01001|Center - Type 1|Withdrawn|10665 East 51st Avenue|Denver CO  80239|Denver|Denver|CO|80239|
KB UNLIMITED LLC|THE CABBAGE HOUSE|403-01573|Optional Premises|Withdrawn|10665 East 51st Avenue|Denver CO  80239|Denver|Denver|CO|80239|
KB UNLIMITED LLC|THE CABBAGE HOUSE|404-00428|Infused Product Manufacturer|Withdrawn|10665 East 51st Avenue|Denver CO  80239|Denver|Denver|CO|80239|
KENTON ST INC||402R-00285|Retail Marijuana Store|Withdrawn|1452 KENTON STREET|Aurora CO  80010|Aurora|Arapahoe|CO|80010|
KIND CARE OF COLORADO LLC|KIND CARE OF COLORADO LLC|402-00120|Center - Type 1|Withdrawn|6617 South College Avenue Building A|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
KIND CARE OF COLORADO LLC|KIND CARE OF COLORADO LLC|403-00169|Optional Premises|Withdrawn|6617 South College Avenue Building A|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
KIND CARE OF COLORADO LLC|KIND CARE OF COLORADO LLC|403-00170|Optional Premises|Withdrawn|5716 Bueno Drive|Fort Collins CO  80525|Fort Collins|Larimer|CO|80525|
KIND LOVE LLC|KIND LOVE LLC|403-00036|Optional Premises|Withdrawn|3955 NEWPORT ST UNIT B & C|Denver CO  80207|Denver|Denver|CO|80207|
KIND LOVE LLC|KIND LOVE|402R-00647|Retail Marijuana Store|Withdrawn|140 West 84th Avenue|Denver CO  80260|Denver|Adams|CO|80260|
KIND LOVE LLC|KIND LOVE|402-01236|Center - Type 1|Withdrawn|130 West 84th Avenue|Denver CO  80246|Denver|Arapahoe|CO|80246|
KIND PAIN MANAGEMENT INC|KIND PAIN MANAGEMENT INC.|404-00251|Infused Product Manufacturer|Withdrawn|2636 Youngfield Street|Lakewood CO  80215|Lakewood|Jefferson|CO|80215|
KIND THERAPEUTICS INC|KIND THERAPEAUTICS INC|404-00168|Infused Product Manufacturer|Withdrawn|4058 Palmer Park Blvd|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
KIRKE LLC|THE HEMP CENTER COLORADO SPRINGS|404-00232|Infused Product Manufacturer|Withdrawn|2501 W. Colorado Avenue, #106|Colorado Springs CO  80904|Colorado Springs|El Paso|CO|80904|
KOKOPELLI WELLNESS CENTER|Kokopelli Wellness Center|402-00567|Center - Type 1|Withdrawn|115 W COLORADO AVE|Telluride CO  81435|Telluride|San Miguel|CO|81435|
KOKOPELLI WELLNESS CENTER|KOKOPELLI WELLNESS CENTER|403-00841|Optional Premises|Withdrawn|160 FRONT ST|Placerville CO  81430|Placerville|San Miguel|CO|81430|
KOKOPELLI WELLNESS CENTER|KOKOPELLI WELLNESS CENTER|403-00842|Optional Premises|Withdrawn|749 V44 RD|Norwood CO  81423|Norwood|San Miguel|CO|81423|
KOKOPELLI WELLNESS CENTER LLC|RIVERROCK LLC|403-00218|Optional Premises|Withdrawn|4955 YORK ST|Denver CO  80216|Denver|Denver|CO|80216|
LADY BUDZ LLC|LADYBUDZ LLC|402-00626|Center - Type 1|Withdrawn|4421 Inca St.|Denver CO  80211|Denver|Denver|CO|80211|
LADY BUDZ LLC|LADYBUDZ LLC|403-00939|Optional Premises|Withdrawn|4421 Inca St.|Denver CO  80211|Denver|Denver|CO|80211|
LAKE CITY MEDICAL MARIJUANA DISTRIBUTION, LLC|LAKE CITY MEDICAL MARIJUANA DISTRIBUTION, LLC|402-00708|Center - Type 1|Withdrawn|207 N. Gunnison Ave|Lake City CO  81235|Lake City|Hinsdale|CO|81235|
LAKE CITY MEDICAL MARIJUANA DISTRIBUTION, LLC|LAKE CITY MEDICAL MARIJUANA DISTRIBUTION, LLC|403-01068|Optional Premises|Withdrawn|207 N. Gunnison Ave|Lake City CO  81235|Lake City|Hinsdale|CO|81235|
LAKE CITY MEDICAL MARIJUANA DISTRIBUTION, LLC|LAKE CITY MEDICAL MARIJUANA DISTRIBUTION, LLC|403-01069|Optional Premises|Withdrawn|311 N. Silver Street|Lake City CO  81235|Lake City|Hinsdale|CO|81235|
LAKEWOOD PATIENT RESOURCE CENTER INC||402-00593|Center - Type 1|Withdrawn|7003 WEST COLFAX AVE|Denver CO  80214|Denver|Jefferson|CO|80214|
LAKEWOOD PATIENT RESOURCE CENTER INC||403-00887|Optional Premises|Withdrawn|7003 WEST COLFAX AVE|Denver CO  80214|Denver|Jefferson|CO|80214|
LARKSPUR ALTERNATIVE MEDICINE CENTER LLC|LARKSPUR ALTERNATIVE MEDICINE CENTER LLC|402-00757|Center - Type 1|Withdrawn|9080 SPRUCE MTN RD #A|Larkspur CO  80118|Larkspur|Douglas|CO|80118|
LARKSPUR ALTERNATIVE MEDICINE CENTER LLC|LARKSPUR ALTERNATIVE MEDICINE CENTER LLC|403-01155|Optional Premises|Withdrawn|5755 INDUSTRIAL PL #C|Colorado Springs CO  80916|Colorado Springs|El Paso|CO|80916|
LCM FARMS LLC|LCM FARMS LLC|403R-01142|Retail Marijuana Cultivation Facility|Withdrawn|16605 Highway 6|Rifle CO  81650|Rifle|Garfield|CO|81650|
LEFT BANK LLC|LEFT BANK LLC|403-00165|Optional Premises|Withdrawn|6701Stapleton Drive North|Denver CO  80216|Denver|Denver|CO|80216|
LEGAL MEDS LLC|LEGAL MEDS LLC|403-01071|Optional Premises|Withdrawn|790 28TH LANE|Pueblo CO  81006|Pueblo|Pueblo|CO|81006|
LEGALLY SUPPLIED MARIJUANA FOR TELLURIDE LLC||402-00271|Center - Type 1|Withdrawn|204 W Colorado Ave #B|TELLURIDE CO  81435|TELLURIDE||CO|81435|
LEGALLY SUPPLIED MARIJUANA FOR TELLURIDE LLC||403-00405|Optional Premises|Withdrawn|204 W Colorado Ave #B|TELLURIDE CO  81435|TELLURIDE||CO|81435|
LIGHTSHADE LABS LLC|LIGHTSHADE|402R-00642|Retail Marijuana Store|Withdrawn|101 W 84th Avenue|Denver CO  80260|Denver|Adams|CO|80260|
LIGHTSHADE LABS LLC|LIGHTSHADE|402-01232|Center - Type 1|Withdrawn|101 West 84th Avenue|Thornton CO  80260|Thornton|Adams|CO|80260|
LIGHTSHADE LABS LLC|LIGHTSHADE|403R-00977|Retail Marijuana Cultivation Facility|Withdrawn|4335 Race Street|Denver CO  80216|Denver|Denver|CO|80216|
LIQUID CANNABIS LTD||404R-00437|Retail Marijuana Products Mfg|Withdrawn|15715 US Highway 40 #D304|Evergreen CO  80439|Evergreen|Clear Creek|CO|80439|
LIVE GREEN AURORA LLC||402R-00308|Retail Marijuana Store|Withdrawn|813 South Havana Street|Aurora CO  80012|Aurora|Arapahoe|CO|80012|
LIVWELL V LLC|LIVWELL|402R-00395|Retail Marijuana Store|Withdrawn|4540 Highway 6 & 24|De Beque CO  81630|De Beque|Mesa|CO|81630|
LIVWELL VI LLC|PEACEFUL HERBS |402R-00330|Retail Marijuana Store|Withdrawn|124 Santa Fe Trail|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
LOCAL PRODUCT OF COLORADO LLC|LOCAL PRODUCT OF COLORADO LLC|402-00676|Center - Type 3|Withdrawn|1260 22nd Street|Denver CO  80202|Denver|Denver|CO|80202|
LoHi Cannabis Club LLC|LoHi Cannabis Club|402-00366|Center - Type 1|Withdrawn|2511 - 17th St|Denver CO  80211|Denver|Denver|CO|80211|
LoHi Cannabis Club LLC|LoHi Cannabis Club|403-00549|Optional Premises|Withdrawn|615 E. Elgin Place|Denver CO  80216|Denver|Denver|CO|80216|
LoHi Cannabis Club LLC|LoHi Cannabis Club|403-01245|Optional Premises|Withdrawn|4400 Garfield Street|Denver CO  80216|Denver|Denver|CO|80216|
LONG GONE FARMS LLC||404R-00335|Retail Marijuana Products Mfg|Withdrawn|49 North Silicon Drive|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
LONG GONE FARMS LLC||403R-00936|Retail Marijuana Cultivation Facility|Withdrawn|49 North Silicon Drive|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
LP MANAGEMENT COMPANY LLC||407R-00014|RMJ Operator|Withdrawn|2350 North Springwood Court|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
LYONS FINEST CONFIDENTIAL CARE LLC||403-00408|Optional Premises|Withdrawn|4071 Ute Hwy|Lyons CO  80540|Lyons|Boulder|CO|80540|
MAD HATTER COFFEE AND TEA CO LLC|MAD HATTER COFFEE AND TEA CO LLC|404-00188|Infused Product Manufacturer|Withdrawn|4330 Raleigh Street|Denver CO  80212|Denver|Denver|CO|80212|
MAGGIES FARM LLC||402R-00331|Retail Marijuana Store|Withdrawn|10195 Montview Blvd|Aurora CO  80010|Aurora|Arapahoe|CO|80010|
MAGIC'S EMPORIUM, LLC|MAGIC?S EMPORIUM, LLC|402-00479|Center - Type 1|Withdrawn|2432 E. 13th St.|Loveland CO  80537|Loveland|Larimer|CO|80537|
MAGIC'S EMPORIUM, LLC|MAGIC?S EMPORIUM, LLC|403-00714|Optional Premises|Withdrawn|2432 E 13th St|Loveland CO  80537|Loveland|Larimer|CO|80537|
MAGIC'S EMPORIUM, LLC|MAGIC'S EMPORIUM, LLC|404-00196|Infused Product Manufacturer|Withdrawn|2432 E 13th St|LOVELAND CO  80537|LOVELAND|Larimer|CO|80537|
MAGNOLIA ROAD INC|MAGNOLIA ROAD CANNABIS CO|402R-00801|Retail Marijuana Store|Withdrawn|6101 Washington Street|Denver CO  80216|Denver|Denver|CO|80216|
MALC OPERATIONS LLC|MALC OPERATIONS LLC|404-00144|Infused Product Manufacturer|Withdrawn|1032 Park Avenue West|Denver CO  80205|Denver|Denver|CO|80205|
MAMA MANNA'S HERBALS||402-00657|Center - Type 1|Withdrawn|4340 East Kentucky # 344|Glendale CO  80246|Glendale|Arapahoe|CO|80246|
MAMA MANNA'S HERBALS|MAMA MANNA?S HERBALS|403-00991|Optional Premises|Withdrawn|1760 10 ROAD |Mack CO  81525|Mack|Mesa|CO|81525|
MAMA MANNA'S HERBALS|MAMA MANNA?S HERBALS|404-00258|Infused Product Manufacturer|Withdrawn|4340 East Kentucky, # 344|Glendale CO  80246|Glendale|Arapahoe|CO|80246|
MANITOU ALTERNATIVE CENTER LLC|MANITOU ALTERNATIVE CENTER LLC|402-00781|Center - Type 1|Withdrawn|30 Manitou Ave|Manitou Springs CO  80829|Manitou Springs|El Paso|CO|80829|
MANITOU ALTERNATIVE CENTER LLC|MANITOU ALTERNATIVE CENTER LLC|403-01186|Optional Premises|Withdrawn|30 Manitou Ave|Manitou Springs CO  80829|Manitou Springs|El Paso|CO|80829|
MARI MAGIC LLC|MARI MAGIC LLC|403-00778|Optional Premises|Withdrawn|695 Buggy Circle|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
MARI MAGIC LLC|MARI MAGIC LLC|404-00206|Infused Product Manufacturer|Withdrawn|695 Buggy Circle|Carbondale CO  81623|Carbondale|Garfield|CO|81623|
MARISOL THERAPEUTICS LLC|MARISOL THERAPEUTICS LLC|403-00253|Optional Premises|Withdrawn|19256 County Road #343|Buena Vista CO  81211|Buena Vista|Chaffee|CO|81211|
MARISOL THERAPEUTICS LLC||402R-00320|Retail Marijuana Store|Withdrawn|695 Billings Street|Aurora CO  80011|Aurora|Adams|CO|80011|
MARQAHA LLC||404-00083|Infused Product Manufacturer|Withdrawn|4800 Brighton Boulevard|Denver CO  80216|Denver|Denver|CO|80216|
MARQAHA LLC||403-00868|Optional Premises|Withdrawn|4800 Brighton Boulevard|Denver CO  80216|Denver|Denver|CO|80216|
MARTINS NATURAL MEDICINALS LLC|MEDICINE MAN OF GLENWOOD SPRINGS - PARTNER CO|404-00208|Infused Product Manufacturer|Withdrawn|216 6th Street Suite 1A|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
MARY JANES LLC|MARY JANES LLC|402-00210|Center - Type 1|Withdrawn|5073 SILVER PEAKS AVE. UNIT 103|Dacono CO  80514|Dacono|Weld|CO|80514|
MARY JANES LLC|MARY JANES LLC|403-00302|Optional Premises|Withdrawn|5073 SILVER PEAKS AVE. UNIT 103|Dacono CO  80514|Dacono|Weld|CO|80514|
MARY JANES LLC|MARY JANES LLC|404-00089|Infused Product Manufacturer|Withdrawn|5073 SILVER PEAKS AVE. UNIT 103|Dacono CO  80514|Dacono|Weld|CO|80514|
MAX STRENGTH LLC|MAX STRENGTH LLC|402-00289|Center - Type 1|Withdrawn|5595 Arapahoe Ave, Ste C|BOULDER CO  80303|BOULDER||CO|80303|
MCCW HOLDINGS LLC||403R-00364|Retail Marijuana Cultivation Facility|Withdrawn|756 County Road 224|Kremmling CO  80459|Kremmling|Grand|CO|80459|
MDM, LLC|METRO CANNABIS ON HAMPDEN DBA METRO CANNABIS 2|402-00273|Center - Type 1|Withdrawn|3425 S Oleander Ct Unit B|Denver CO  80224|Denver|Denver|CO|80224|
MDM, LLC|METRO CANNABIS ON HAMPDEN DBA METRO CANNABIS 2|403-01226|Optional Premises|Withdrawn|3425 S Oleander Ct Unit B|Denver CO  80224|Denver|Denver|CO|80224|
MED STOP LLC|MED STOP LLC|402-00089|Center - Type 1|Withdrawn|709 West 8th Ave.|Denver CO  80204|Denver|Denver|CO|80204|
MED STOP LLC|MED STOP LLC|403-00132|Optional Premises|Withdrawn|2565 Weston Road|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
MEDIBIS LLC|MEDIBIS LLC|404-00300|Infused Product Manufacturer|Withdrawn|3701 N Nevada Ave|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
MEDICAL 420||402-00098|Center - Type 1|Withdrawn|7595 W Hwy 50 Ste F|Salida CO  81201|Salida|Chaffee|CO|81201|
MEDICAL 420||403-00143|Optional Premises|Withdrawn|62651 Suite A Hwy 50|Penrose CO  81240|Penrose|Fremont|CO|81240|
MEDICAL CANNABIS & PARTNERS LLC|MEDICAL CANNABIS & PARTNERS LLC|402-00359|Center - Type 1|Withdrawn|304 Manitou Ave|Manitou Springs CO  80829|Manitou Springs|El Paso|CO|80829|
MEDICAL CANNABIS & PARTNERS LLC|MEDICAL CANNABIS & PARTNERS LLC|403-00538|Optional Premises|Withdrawn|304 Manitou Ave|Manitou Springs CO  80829|Manitou Springs|El Paso|CO|80829|
MEDICAL CANNABIS CAREGIVERS INC|MEDICAL CANNABIS CAREGIVERS INC|403-00069|Optional Premises|Withdrawn|3415 VAN TEYLINGEN DR UNIT E|COLORADO SPRINGS CO  80918|COLORADO SPRINGS||CO|80918|
MEDICAL CANNABIS COLORADO LLC|CURE COLORADO|402R-00276|Retail Marijuana Store|Withdrawn|13698 East Iliff Avenue, Suite C|Aurora CO  80014|Aurora|Arapahoe|CO|80014|
MEDICAL HERBS OF FOUNTAIN LLC|MEDICAL HERBS OF FOUNTAIN LLC|402-00412|Center - Type 1|Withdrawn|660 S Santa Fe Ave|Fountain CO  80817|Fountain|El Paso|CO|80817|
MEDICAL HERBS OF FOUNTAIN LLC|MEDICAL HERBS OF FOUNTAIN LLC|403-00625|Optional Premises|Withdrawn|3860 N Holly St, Unit 102|DENVER CO  80216|DENVER||CO|80216|
MEDICAL MARIJUANA OF THE ROCKIES LLC|MEDICAL MARIJUANA OF THE ROCKIES LLC|403-01149|Optional Premises|Withdrawn|1900 55TH ST. SUITE 203|Boulder CO  80301|Boulder|Boulder|CO|80301|
MEDICAL MARIJUANA OF THE ROCKIES LLC|MEDICAL MARIJUANA OF THE ROCKIES LLC|403-01151|Optional Premises|Withdrawn|1900 55TH ST. SUITE 205|Boulder CO  80301|Boulder|Boulder|CO|80301|
MEDICAL MARIJUANA OF THE ROCKIES LLC|MEDICAL MARIJUANA OF THE ROCKIES LLC|404-00289|Infused Product Manufacturer|Withdrawn|3989 ULSTER ST.|Denver CO  80207|Denver|Denver|CO|80207|
MEDICAL MARIJUANA OF THE ROCKIES LLC|MEDICAL MARIJUANA OF THE ROCKIES|403-01267|Optional Premises|Withdrawn|720 Summit Blvd., Suite 101A|Frisco CO  80443|Frisco|Summit|CO|80443|
MEDICAL MJ SUPPLY LLC|Medical MJ Supply|403-00579|Optional Premises|Withdrawn|4800 Lamar Street, Unit B 2nd floor|Wheat Ridge CO  80033|Wheat Ridge|Jefferson|CO|80033|
MEDICAL OASIS|MEDICAL OASIS|403-01181|Optional Premises|Withdrawn|1323 Harlow Lane #6|LOVELAND CO  80537|LOVELAND||CO|80537|
MEDICAL OASIS|MEDICAL OASIS|404-00296|Infused Product Manufacturer|Withdrawn|1323 Harlow Lane #6|Loveland CO  80537|Loveland|Larimer|CO|80537|
MEDICAL OASIS LLC|MEDICAL OASIS|402-00776|Center - Type 1|Withdrawn|1323 Harlow Lane #6|Loveland CO  80537|Loveland|Larimer|CO|80537|
MEDICALM LTD||402-00086|Center - Type 1|Withdrawn|4202 North Garfield Ave|Loveland CO  80538|Loveland|Larimer|CO|80538|
MEDICALM LTD||403-00129|Optional Premises|Withdrawn|516 W. 67th Street|Loveland CO  80538|Loveland|Larimer|CO|80538|
MEDICINAL GARDENS OF COLORADO INC|MEDICINAL GARDENS OF COLORADO INC|402-00769|Center - Type 1|Withdrawn|420 South Howes St Unit D|Fort Collins CO  80521|Fort Collins|Larimer|CO|80521|
MEDICINAL GARDENS OF COLORADO INC|MEDICINAL GARDENS OF COLORADO INC|403-01171|Optional Premises|Withdrawn|1736/1740 Willox Court|Fort Collins CO  80521|Fort Collins|Larimer|CO|80521|
MEDICINAL OASIS LLC|MEDICINAL OASIS LLC|402-00826|Center - Type 2|Withdrawn|4400 E EVANS AVE|Denver CO  80222|Denver|Denver|CO|80222|
