full_name|doing_business_as|license_no|license_type_name|license_status_name|addr_line_1|addr_line_4|addr_city|addr_county|addr_state|addr_zipcode|
EZRA ENTERPRISES INC|THE DELTA 9 DEPOT|402R-00612|Retail Marijuana Store|Voluntary Surrender|927 Highway 3|Durango CO  81301|Durango|La Plata|CO|81301|
FIDDLERS GREEN LLC||402-00963|Center - Type 1|Voluntary Surrender|550 Hunter Parkway|Ridgway CO  81432|Ridgway|Ouray|CO|81432|
FIDDLERS GREEN LLC||403-01521|Optional Premises|Voluntary Surrender|550 Hunter Parkway|Ridgway CO  81432|Ridgway|Ouray|CO|81432|
FIFTY2EIGHTY LLC||403-01287|Optional Premises|Voluntary Surrender|2181 10th Street South|Rifle CO  81650|Rifle|Garfield|CO|81650|
FIFTY2EIGHTY LLC||403R-00224|Retail Marijuana Cultivation Facility|Voluntary Surrender|2181 South 10th Street|Rifle CO  81650|Rifle|Garfield|CO|81650|
FLAVORED ESSENTIALS LLC|FLAVORED ESSENTIALS LLC|402R-00051|Retail Marijuana Store|Voluntary Surrender|3955 Oneida Street|Denver CO  80207|Denver|Denver|CO|80207|
FLAVORED ESSENTIALS LLC|FLAVORED ESSENTIALS LLC|403R-00065|Retail Marijuana Cultivation Facility|Voluntary Surrender|3955 Oneida Street|Denver CO  80207|Denver|Denver|CO|80207|
FREDRICK JENKINS LLC|MT GROWERS|404R-00158|Retail Marijuana Products Mfg|Voluntary Surrender|705 Elm Street|Pueblo CO  81004|Pueblo|Pueblo|CO|81004|
FREEDOM ROAD GARDEN LTD|FREEDOM ROAD|404R-00246|Retail Marijuana Products Mfg|Voluntary Surrender|2600 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREEDOM ROAD GARDEN LTD|FREEDOM ROAD|404-00558|Infused Product Manufacturer|Voluntary Surrender|2600 Freedom Road|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREEDOM ROAD GARDEN MAIN LLC|FREEDOM ROAD|402-01212|Center - Type 1|Voluntary Surrender|514 West Main Street|Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREEDOM ROAD GARDEN MAIN LLC|FREEDOM ROAD|403-01860|Optional Premises|Voluntary Surrender|2600 Freedom Road |Trinidad CO  81082|Trinidad|Las Animas|CO|81082|
FREQUENCY ENTERPRISES LLC|HIGH FREQUENCIES|403R-00708|Retail Marijuana Cultivation Facility|Voluntary Surrender|77 North Laser Drive, Suite H|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
FRESH BAKED LLC||402-00254|Center - Type 1|Voluntary Surrender|2539 Pearl Street|Boulder CO  80302|Boulder|Boulder|CO|80302|
FRESH BAKED LLC| |403-00381|Optional Premises|Voluntary Surrender|735 West Bayaud|Denver CO  80223|Denver|Denver|CO|80223|
FRESH BAKED LLC||403-00945|Optional Premises|Voluntary Surrender|4600 North Ironton, Suite 103|Denver CO  80239|Denver|Denver|CO|80239|
FRONT RANGE BOTANICAL LLC|SOUTH PARK FARMA|403R-01033|Retail Marijuana Cultivation Facility|Voluntary Surrender|5715 Fairfax Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
FRONT RANGE BOTANICAL LLC|SOUTH PARK FARMA|404R-00381|Retail Marijuana Products Mfg|Voluntary Surrender|5715 Fairfax Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
FRONT RANGE BOTANICAL LLC|SOUTH PARK FARMA|404-00619|Infused Product Manufacturer|Voluntary Surrender|5715 Fairfax Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
FRONT RANGE BOTANICAL LLC|SOUTH PARK FARMA|403-01912|Optional Premises|Voluntary Surrender|5715 Fairfax Street|Commerce City CO  80022|Commerce City|Adams|CO|80022|
FSK VENDING LLC|THE DANKERY|403-01637|Optional Premises|Voluntary Surrender|3745 Interpark Drive|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
G SQUARE ENTERPRISES LLC|Gray Wolf Cultivation|403R-00340|Retail Marijuana Cultivation Facility|Voluntary Surrender|8620 Colorado Highway 103|Idaho Springs CO  80452|Idaho Springs|Clear Creek|CO|80452|
GAMBEL OAK GROUP LLC||403R-00638|Retail Marijuana Cultivation Facility|Voluntary Surrender|3555 Moline Street, Unit A|Aurora CO  80010|Aurora|Adams|CO|80010|
GARDEN GREENS LLC|STRAWBERRY FIELDS|402-01036|Center - Type 1|Voluntary Surrender|4116 Nature Center Road|Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
GARDEN GREENS LLC|STRAWBERRY FIELDS|403-01628|Optional Premises|Voluntary Surrender|4116 Nature Center Road|Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
GDD LLC|GREEN DRAGON DENVER|402-00955|Center - Type 1|Voluntary Surrender|424 Lincoln Street|Denver CO  80203|Denver|Denver|CO|80203|
GDD LLC|GREEN DRAGON DENVER|403-01501|Optional Premises|Voluntary Surrender|424 Lincoln Street|Denver CO  80203|Denver|Denver|CO|80203|
GDD LLC|GREEN DRAGON DENVER|403-01590|Optional Premises|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GG MERCANTILE LLC|REDEYE RELEAF|402-00727|Center - Type 1|Voluntary Surrender|1410 South Santa Fe|Denver CO  80223|Denver|Denver|CO|80223|
GG MERCANTILE LLC|REDEYE RELEAF|403-01098|Optional Premises|Voluntary Surrender|1410 South Santa Fe|Denver CO  80223|Denver|Denver|CO|80223|
GM CO SPRINGS LLC|GOLDEN MEDS|404-00313|Infused Product Manufacturer|Voluntary Surrender|3895 North Cascade Avenue (Lower Level)|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
GM CO SPRINGS LLC|GOLDEN MEDS|403-01473|Optional Premises|Voluntary Surrender|3895 North Cascade Avenue (Lower Level)|Colorado Springs CO  80907|Colorado Springs|El Paso|CO|80907|
GMC LLC|GREEN MAN CANNABIS|403R-00201|Retail Marijuana Cultivation Facility|Voluntary Surrender|2175 South Platte River Drive|Denver CO  80223|Denver|Denver|CO|80223|
GOOD DAY LLC|ELEVATED EDIBLES|404R-00225|Retail Marijuana Products Mfg|Voluntary Surrender|101 Cardinal Way, Units 8 & 9,|Parachute CO  81635|Parachute|Garfield|CO|81635|
GOOD LIFE COLORADO LLC|GOOD LIFE PRODUCTS|404-00450|Infused Product Manufacturer|Voluntary Surrender|5475 Peoria Street #4-110|Denver CO  80239|Denver|Denver|CO|80239|
GPS TRANSPORTATION LLC||406R-00002|RMJ Transporter|Voluntary Surrender|446 South McCulloch Boulevard, Suite 2|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
GPS TRANSPORTATION LLC||406-00001|MMJ Transporter|Voluntary Surrender|446 South McCulloch Boulevard, Suite 2|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
GRAND LAKE MANAGEMENT LLC|GROWHOUSE GRAND LAKE|402R-00490|Retail Marijuana Store|Voluntary Surrender|12525 US Highway 34|Grand Lake CO  80447|Grand Lake|Grand|CO|80447|
GRANNY HASH LLC|GRANNYS HIGH ALTITUDE SPROUT HOUSE|402R-00260|Retail Marijuana Store|Voluntary Surrender|38321 Highway 24|Lake George CO  80827|Lake George|Park|CO|80827|
GRANNY HASH LLC|GRANNYS HIGH ALTITUDE SPROUT HOUSE|403R-00343|Retail Marijuana Cultivation Facility|Voluntary Surrender|38321 Highway 24|Lake George CO  80827|Lake George|Park|CO|80827|
GREEN ACRES EMPORIUM LLC||404-00408|Infused Product Manufacturer|Voluntary Surrender|6033 Hwy 78 W|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
GREEN ACRES EMPORIUM LLC||403-01517|Optional Premises|Voluntary Surrender|6033 Highway 78 West|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
GREEN ACRES EMPORIUM LLC||404R-00088|Retail Marijuana Products Mfg|Voluntary Surrender|6033 Highway 78|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
GREEN ACRES EMPORIUM LLC||403R-00363|Retail Marijuana Cultivation Facility|Voluntary Surrender|6033 Highway 78 West|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
GREEN CROSS COLORADO LLC|GREEN CROSS COLORADO|403-00673|Optional Premises|Voluntary Surrender|660 Bryant Street, Unit 102|Denver CO  80204|Denver|Denver|CO|80204|
GREEN CROSS COLORADO LLC|GREEN CROSS COLORADO|403R-00112|Retail Marijuana Cultivation Facility|Voluntary Surrender|660 Bryant Street, Unit 102|Denver CO  80204|Denver|Denver|CO|80204|
GREEN EARTH GROWERS LLC|BILLY BUDZ|403R-00736|Retail Marijuana Cultivation Facility|Voluntary Surrender|2200 Pope Valley Ranch Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
GREEN ESSENTIALS MEDICAL LLC|GREEN DRAGON COLORADO|402-00115|Center - Type 1|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|ASPEN GREEN DRAGON|402-00881|Center - Type 1|Voluntary Surrender|409 East Hyman Avenue|Aspen CO  81611|Aspen|Pitkin|CO|81611|
GREEN ESSENTIALS MEDICAL LLC||403-01450|Optional Premises|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|ASPEN GREEN DRAGON|403-01451|Optional Premises|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC||403R-00246|Retail Marijuana Cultivation Facility|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|GREEN DRAGON - BASALT|402R-00310|Retail Marijuana Store|Voluntary Surrender|180 Southside Dr Unit 7A|Basalt CO  81621|Basalt|Pitkin|CO|81621|
GREEN ESSENTIALS MEDICAL LLC|GREEN DRAGON - BASALT|403R-00367|Retail Marijuana Cultivation Facility|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|GREEN DRAGON - BASALT|402-00968|Center - Type 1|Voluntary Surrender|180 Southside Drive, Unit 7A|Basalt CO  81621|Basalt|Pitkin|CO|81621|
GREEN ESSENTIALS MEDICAL LLC|GREEN DRAGON - BASALT|403-01525|Optional Premises|Voluntary Surrender|1420 Devereux Road|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|GRAND EDIBLES|404-00439|Infused Product Manufacturer|Voluntary Surrender|919 Grand Avenue|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|GRAND EDIBLES|404R-00117|Retail Marijuana Products Mfg|Voluntary Surrender|919  Grand Avenue|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN ESSENTIALS MEDICAL LLC|GREEN DRAGON GLENWOOD|402R-00414|Retail Marijuana Store|Voluntary Surrender|919 Grand Avenue|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREEN GRASS LLC|GREEN GRASS CENTRAL CITY|403-00459|Optional Premises|Voluntary Surrender|670 Bryant Street|Denver CO  80204|Denver|Denver|CO|80204|
GREEN GRASS LLC|GREEN GRASS CENTRAL CITY|402-00491|Center - Type 1|Voluntary Surrender|440 Lawrence Street|Central City CO  80427|Central City|Gilpin|CO|80427|
GREEN GRASS LLC|GREEN GRASS CENTRAL CITY|403R-00084|Retail Marijuana Cultivation Facility|Voluntary Surrender|670 Bryant Street|Denver CO  80204|Denver|Denver|CO|80204|
GREEN KIWI 2 LLC|LIVWELL|403R-00147|Retail Marijuana Cultivation Facility|Voluntary Surrender|1660 East 40th Avenue|Denver CO  80205|Denver|Denver|CO|80205|
GREEN KIWI 3 LLC|LivWell|402R-00439|Retail Marijuana Store|Voluntary Surrender|4540 Highway 6 & 24|De Beque CO  81630|De Beque|Mesa|CO|81630|
GREEN LEAF LLC||403-00107|Optional Premises|Voluntary Surrender|890 Navajo Street|Denver CO  80204|Denver|Denver|CO|80204|
GREEN MEADOWS WELLNESS LLC|INFINITE WELLNESS CENTER|402-00791|Center - Type 1|Voluntary Surrender|1701 Kipling Street, Suite 104|Lakewood CO  80215|Lakewood|Jefferson|CO|80215|
GREEN MEADOWS WELLNESS LLC|INFINITE WELLNESS CENTER|403-01197|Optional Premises|Voluntary Surrender|2981 Sterling Court|Boulder CO  80301|Boulder|Boulder|CO|80301|
GREEN MEADOWS WELLNESS LLC|INFINITE WELLNESS CENTER|403-01290|Optional Premises|Voluntary Surrender|900 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
GREEN MEADOWS WELLNESS LLC|INFINITE WELLNESS CENTER|404R-00108|Retail Marijuana Products Mfg|Voluntary Surrender|900 North College Avenue|Fort Collins CO  80524|Fort Collins|Larimer|CO|80524|
GREEN MEDICALS INC|EMERALD CITY ORGANICS LLC|403-01176|Optional Premises|Voluntary Surrender|6859 N. Foothills Hwy, Bldg C, units 200 & 300|Boulder CO  80302|Boulder|Boulder|CO|80302|
GREEN MEDICALS INC|EMERALD CITY ORGANICS|403-01269|Optional Premises|Voluntary Surrender|6859 North Foothills Hwy, Bldg G, Units A & B|Boulder CO  80302|Boulder|Boulder|CO|80302|
GREEN STREET DISPENSARY LLC||403R-00362|Retail Marijuana Cultivation Facility|Voluntary Surrender|29420 Highway 160 East, Unit B|Durango CO  81303|Durango|La Plata|CO|81303|
GREENER PASTURE COMPASSION CENTER LLC|VERDE|402R-00028|Retail Marijuana Store|Voluntary Surrender|5101 East Colfax Avenue|Denver CO  80220|Denver|Denver|CO|80220|
GREENLINE FEDERAL LLC|PASSION  BUD|402-00962|Center - Type 1|Voluntary Surrender|2527 Federal Boulevard|Denver CO  80211|Denver|Denver|CO|80211|
GREENLINE FEDERAL LLC|PASSION  BUD|403-01520|Optional Premises|Voluntary Surrender|2640 East 43rd Avenue|Denver CO  80216|Denver|Denver|CO|80216|
GREENWERKZ LLC|GREEN DRAGON COLORADO|402-00155|Center - Type 1|Voluntary Surrender|5840 West 25th Avenue|Edgewater CO  80214|Edgewater|Jefferson|CO|80214|
GREENWERKZ LLC|GREEN DRAGON COLORADO|402-00156|Center - Type 1|Voluntary Surrender|2922 South Glen Avenue|Glenwood Springs CO  81601|Glenwood Springs|Garfield|CO|81601|
GREENWERKZ LLC||403-00228|Optional Premises|Voluntary Surrender|830 North Wyandot Street|Denver CO  80204|Denver|Denver|CO|80204|
GREENWERKZ LLC||403-00229|Optional Premises|Voluntary Surrender|830 North Wyandot Street|Denver CO  80204|Denver|Denver|CO|80204|
GREENWERKZ LLC||403-00500|Optional Premises|Voluntary Surrender|830 North Wyandot Street|Denver CO  80204|Denver|Denver|CO|80204|
GREENWERKZ LLC||403R-00121|Retail Marijuana Cultivation Facility|Voluntary Surrender|830 North Wyandot Street|Denver CO  80204|Denver|Denver|CO|80204|
GREENWERKZ LLC||403R-00122|Retail Marijuana Cultivation Facility|Voluntary Surrender|830 North Wyandot Street|Denver CO  80204|Denver|Denver|CO|80204|
GREENWERKZ LLC|GREENWERKZ|404R-00103|Retail Marijuana Products Mfg|Voluntary Surrender|16661 East 2nd Avenue|Aurora CO  80011|Aurora|Arapahoe|CO|80011|
GROW MECHANICS LLC|FABLE|404-00401|Infused Product Manufacturer|Voluntary Surrender|516 West Colorado Avenue|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
GROW MECHANICS LLC|FABLE|403-01504|Optional Premises|Voluntary Surrender|516 West Colorado Avenue|Colorado Springs CO  80905|Colorado Springs|El Paso|CO|80905|
GROWHOUSE PUEBLO LLC||403R-00511|Retail Marijuana Cultivation Facility|Voluntary Surrender|1325 Cheyenne Avenue|Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
GROWHOUSE PUEBLO LLC||404R-00133|Retail Marijuana Products Mfg|Voluntary Surrender|1325 Cheyenne Avenue|Pueblo CO  81003|Pueblo|Pueblo|CO|81003|
GT INDUSTRIES LLC|HUSH CANNABIS & CONFECTIONS|403R-00718|Retail Marijuana Cultivation Facility|Voluntary Surrender|40833 Highway 6|Avon CO  81620|Avon|Eagle|CO|81620|
GT MANUFACTURING LLC||403R-00998|Retail Marijuana Cultivation Facility|Voluntary Surrender|59 North Fabrication Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
HASHISH HOUSE LLC|HASHISH HOUSE|402-00907|Center - Type 1|Voluntary Surrender|428 South McCulloch Boulevard|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
HASHISH HOUSE LLC|HASHISH HOUSE|403-01434|Optional Premises|Voluntary Surrender|428 South McCulloch Boulevard|Pueblo CO  81007|Pueblo|Pueblo|CO|81007|
HASHISH HOUSE LLC||403R-00233|Retail Marijuana Cultivation Facility|Voluntary Surrender|63500 East  Highway 96|Boone CO  81025|Boone|Pueblo|CO|81025|
HCH2 LLC||402-00227|Center - Type 1|Voluntary Surrender|40 South Main Street|Alma CO  80420|Alma|Park|CO|80420|
HCH2 LLC||403-00331|Optional Premises|Voluntary Surrender|40 South Main Street|Alma CO  80420|Alma|Park|CO|80420|
HEADQUARTERS EMPORIUM AND DISPENSARY LLC||402R-00391|Retail Marijuana Store|Voluntary Surrender|138 East Main Street, Units 4 & 5|Lyons CO  80540|Lyons|Boulder|CO|80540|
HEADQUARTERS EMPORUIM AND DISPENSARY LLC||402-00777|Center - Type 1|Voluntary Surrender|138 East Main Street|Lyons CO  80540|Lyons|Boulder|CO|80540|
HEADQUARTERS EMPORUIM AND DISPENSARY LLC||403-01182|Optional Premises|Voluntary Surrender|1501 Lee Hill Drive, Unit 9|Boulder CO  80304|Boulder|Boulder|CO|80304|
HEALTH DEPOT LLC|STICKY BUDS COLFAX|402-00048|Center - Type 1|Voluntary Surrender|4615 East Colfax Avenue|Denver CO  80220|Denver|Denver|CO|80220|
HEALTH DEPOT LLC|STICKY BUDS COLFAX|403-00063|Optional Premises|Voluntary Surrender|2219 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
HEALTH DEPOT LLC|STICKY BUDS BROADWAY|402-00775|Center - Type 1|Voluntary Surrender|2262 South Broadway|Denver CO  80210|Denver|Denver|CO|80210|
HEALTH DEPOT LLC|STICKY BUDS BROADWAY|403-01180|Optional Premises|Voluntary Surrender|2219 South Jason Street|Denver CO  80223|Denver|Denver|CO|80223|
HEALTH SERVICES LLC|GREEN DREAM CANNABIS|402-00380|Center - Type 1|Voluntary Surrender|6700 Lookout Road, Suite 5|Boulder CO  80301|Boulder|Boulder|CO|80301|
HEALTH SERVICES LLC|GREEN DREAM CANNABIS|403-00570|Optional Premises|Voluntary Surrender|4700 Sterling Drive, Unit H|Boulder CO  80301|Boulder|Boulder|CO|80301|
HEALTH SERVICES LLC|GREEN DREAM CANNABIS|403-01279|Optional Premises|Voluntary Surrender|6390 Gunpark Drive, Unit B|Boulder CO  80301|Boulder|Boulder|CO|80301|
HEALTH SERVICES LLC|GREEN DREAM CANNABIS|403-01414|Optional Premises|Voluntary Surrender|4700 Sterling Drive, Unit A|Boulder CO  80301|Boulder|Boulder|CO|80301|
HEARTLAND INDUSTRIES LLC||403R-00356|Retail Marijuana Cultivation Facility|Voluntary Surrender|9000 South Interstate 25|Colorado City CO  81019|Colorado City|Pueblo|CO|81019|
HERBAL HEALING LLC|HERBAL HEALING|403-01497|Optional Premises|Voluntary Surrender|1785 North Academy Boulevard Suite165|Colorado Springs CO  80909|Colorado Springs|El Paso|CO|80909|
HERBAL HEALING LLC|HERBAL HEALING|403-01774|Optional Premises|Voluntary Surrender|5025 Galley Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
HERBAL HEALING LLC|HERBAL HEALING|403-01776|Optional Premises|Voluntary Surrender|5025 Galley Road|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
HERBAL HEALTH LLC|LOCAL PRODUCT OF COLORADO|402R-00195|Retail Marijuana Store|Voluntary Surrender|419 West 13th Avenue|Denver CO  80204|Denver|Denver|CO|80204|
HERBAL HEALTH LLC|LOCAL PRODUCT OF COLORADO|403R-00253|Retail Marijuana Cultivation Facility|Voluntary Surrender|3930 North Holly Street|Denver CO  80207|Denver|Denver|CO|80207|
HERBAL WELLNESS LLC||403-01053|Optional Premises|Voluntary Surrender|1224 Commerce Court, Bay 4&5|Lafayette CO  80026|Lafayette|Boulder|CO|80026|
HERITAGE ORGANICS LLC|HERITAGE ORGANICS|402-01045|Center - Type 1|Voluntary Surrender|78 North Precision Dr, Suite A|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
HERITAGE ORGANICS LLC|HERITAGE ORGANICS|403-01640|Optional Premises|Voluntary Surrender|78 North Precision Drive |Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
HERITAGE ORGANICS LLC|HERITAGE ORGANICS|403R-00611|Retail Marijuana Cultivation Facility|Voluntary Surrender|84 North Precision Drive|Pueblo West CO  81007|Pueblo West|Pueblo|CO|81007|
HIDEEZ SOLUTIONS LLC||403R-00628|Retail Marijuana Cultivation Facility|Voluntary Surrender|1750 Siloam Road|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
HIGH COUNTRY FARMS LLC|HIGH COUNTRY FARMS|403R-00460|Retail Marijuana Cultivation Facility|Voluntary Surrender|1860 Copper Spur Road|Bond CO  80423|Bond|Eagle|CO|80423|
HIGH STREET GROWERS LLC||403R-00215|Retail Marijuana Cultivation Facility|Voluntary Surrender|4500 Jason Street|Denver CO  80211|Denver|Denver|CO|80211|
HIGHLANDS WELLNESS CENTER LLC|THE CLINIC HIGHLANDS|403R-00050|Retail Marijuana Cultivation Facility|Voluntary Surrender|2675 South Santa Fe Drive, Units 6C, 6D, 6E, 6F, 6G & 6H|Denver CO  80222|Denver|Denver|CO|80222|
HIGHLANDS WELLNESS CENTER LLC|THE CLINIC HIGHLANDS|403R-00051|Retail Marijuana Cultivation Facility|Voluntary Surrender|5098 Paris Street|Denver CO  80239|Denver|Denver|CO|80239|
HIGHLANDS WELLNESS CENTER LLC|THE CLINIC HIGHLANDS|403R-00886|Retail Marijuana Cultivation Facility|Voluntary Surrender|5098 Paris Street Building #1|Denver CO  80239|Denver|Denver|CO|80239|
HIS WAY HERBS LLC|BOULDER PHARMA|404-00382|Infused Product Manufacturer|Voluntary Surrender|5595 Arapahoe Avenue, Units C,D and E,|Boulder CO  80303|Boulder|Boulder|CO|80303|
HIS WAY HERBS LLC|BOULDER PHARMA|403-01465|Optional Premises|Voluntary Surrender|5595 Arapahoe Avenue, Units C, D and E,|Boulder CO  80303|Boulder|Boulder|CO|80303|
HIS WAY HERBS LLC|BOULDER PHARMA|404R-00122|Retail Marijuana Products Mfg|Voluntary Surrender|5595 Arapahoe Avenue, Units C, D & E|Boulder CO  80303|Boulder|Boulder|CO|80303|
HIS WAY HERBS LLC|BOULDER PHARMA|403R-00483|Retail Marijuana Cultivation Facility|Voluntary Surrender|5595 Arapahoe Avenue, Units C, D & E|Boulder CO  80303|Boulder|Boulder|CO|80303|
HOLLY MEDICINAL SERVICES LLC|THE CLINIC COLORADO|403R-00098|Retail Marijuana Cultivation Facility|Voluntary Surrender|1127 West 46th Avenue|Denver CO  80211|Denver|Denver|CO|80211|
HOLLY MEDICINAL SERVICES LLC|THE CLINIC COLORADO|403R-00099|Retail Marijuana Cultivation Facility|Voluntary Surrender|5098 Paris Street|Denver CO  80239|Denver|Denver|CO|80239|
HOSHTA LLC|NEW HORIZONS|402-00778|Center - Type 1|Voluntary Surrender|1460 Woolsey Heights|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
HOSHTA LLC|NEW HORIZONS|403-01183|Optional Premises|Voluntary Surrender|1460 Woolsey Heights|Colorado Springs CO  80915|Colorado Springs|El Paso|CO|80915|
I & S LLC|SILVER STEM FINE CANNABIS|403-00679|Optional Premises|Voluntary Surrender|1086 West Littleton Boulevard|Littleton CO  80122|Littleton|Arapahoe|CO|80122|
IHN HOLDINGS LLC|5280 WEEDERY LLC|403-01874|Optional Premises|Voluntary Surrender|1955 South Bannock Street|Denver CO  80223|Denver|Denver|CO|80223|
INDOOR HORTICULTURE CENTERS LLC|SANTE ALTERNATIVE WELLNESS|403-00307|Optional Premises|Voluntary Surrender|2694 County Road 222|Durango CO  81303|Durango|La Plata|CO|81303|
INDOOR HORTICULTURE CENTERS LLC|SANTE ALTERNATIVE WELLNESS|403-00308|Optional Premises|Voluntary Surrender|26044 Highway 550 North|Durango CO  81301|Durango|La Plata|CO|81301|
INDOOR HORTICULTURE CENTERS LLC|SANTE ALTERNATIVE WELLNESS|403R-00543|Retail Marijuana Cultivation Facility|Voluntary Surrender|2694 County Road 222|Durango CO  81303|Durango|La Plata|CO|81303|
INDOOR HORTICULTURE CENTERS LLC|SANTE ALTERNATIVE WELLNESS|403R-00609|Retail Marijuana Cultivation Facility|Voluntary Surrender|26044 Highway 550 North|Durango CO  81301|Durango|La Plata|CO|81301|
INDOOR HORTICULTURE CENTERS LLC|SANTE ALTERNATIVE WELLNESS|403R-00860|Retail Marijuana Cultivation Facility|Voluntary Surrender|2694 County Road 222|Durango CO  81303|Durango|La Plata|CO|81303|
INDY 2 LLC|INDISPENSARY|403-00810|Optional Premises|Voluntary Surrender|3721 Wildhorn Road|Florissant CO  80816|Florissant|Teller|CO|80816|
INDY 3 LLC|INDISPENSARY|403-00813|Optional Premises|Voluntary Surrender|3721 Wildhorn Road|Florissant CO  80816|Florissant|Teller|CO|80816|
INFUZIONZ LLC|NECTAR BEE|403R-00021|Retail Marijuana Cultivation Facility|Voluntary Surrender|4394 Grape Street|Denver CO  80216|Denver|Denver|CO|80216|
INSITE COMMERCIAL & TRADING LIMITED GROUP LLC||404R-00203|Retail Marijuana Products Mfg|Voluntary Surrender|2310 Pope Valley Ranch Road, Unit B|Pueblo CO  81005|Pueblo|Pueblo|CO|81005|
IVITA WELLNESS II LLC|IVITA|403-00962|Optional Premises|Voluntary Surrender|2150 South Lipan Street|Denver CO  80223|Denver|Denver|CO|80223|
IVITA WELLNESS LLC|IVITA|403-01394|Optional Premises|Voluntary Surrender|1660 East 40th Avenue, Unit A|Denver CO  80205|Denver|Denver|CO|80205|
IVITA WELLNESS LLC|IVITA|403-01395|Optional Premises|Voluntary Surrender|1660 E. 40th Avenue, Unit A|Denver CO  80205|Denver|Denver|CO|80205|
IVITA WELLNESS LLC|IVITA|403-01396|Optional Premises|Voluntary Surrender|1660 East 40th Avenue, Unit A|Denver CO  80205|Denver|Denver|CO|80205|
IVXX INFUZIONZ LLC|INFUZIONZ|403-01276|Optional Premises|Voluntary Surrender|4394 Grape Street|Denver CO  80219|Denver|Denver|CO|80219|
IVXX INFUZIONZ LLC|INFUZIONZ|403-01385|Optional Premises|Voluntary Surrender|5285-5305 Steele Street|Denver CO  80216|Denver|Denver|CO|80216|
IVXX INFUZIONZ LLC|INFUZIONZ|403-01388|Optional Premises|Voluntary Surrender|2600 West Barberry Place|Denver CO  80219|Denver|Denver|CO|80219|
J and J ENTERPRISES INC|PAGOSA THERAPEUTICS|402-00871|Center - Type 1|Voluntary Surrender|235 Bastille Drive|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
J and J ENTERPRISES INC|PAGOSA THERAPEUTICS|403-01356|Optional Premises|Voluntary Surrender|235 Bastille Drive|Pagosa Springs CO  81147|Pagosa Springs|Archuleta|CO|81147|
